GEOID,Out of Service Date,Common Name,Outage,Equipment Description,Executive Comment,outage_code,Status,External Source Note,Reason Shown to Public,Reason Shown to Public Description,Estimated Return to Service Date,Actual Return to Service Date,Reference,Source,Service Code,Date Created,Status Code,Outage Comments,Station MRN,Station ID,Complex ID,GTFS Stop ID,Division,Line,Stop Name,Borough,Daytime Routes,Structure,lat,long,North Direction Label,South Direction Label,ADA,ADA Notes,Georeference,STATE,COUNTY,TRACT,BLOCK,NAME,geometry,population_estimate,sub_pop_estimate,amb_pop_estimate,med_earn_estimate,population_moe,sub_pop_moe,amb_pop_moe,med_earn_moe,maintenance_time
36061012500,2023-07-06 01:16:00+00:00,EL234,891717,ELE: EL234 - 225 -47-50 Sts-Rockefeller Ctr - Outside Area,,FR,Cancelled,DOWN SLOWDOWN LIMIT OPEN,UNDERINVESTG,Under Investigation,2023-07-06T10:00:00Z,,ST230706.txt - 299,External Monitoring System,EE-LNOUT,2023-07-06T01:26:00Z,C,,225,225,225,D15,IND,6th Av - Culver,47-50 Sts-Rockefeller Ctr,M,B D F M,Subway,40.758663,-73.981329,Uptown & The Bronx - Queens,Downtown & Brooklyn,1,,POINT (-73.981329 40.758663),36,61,12500,1001,"Census Tract 125, New York County, New York","list(list(c(-73.987015, -73.986561, -73.986104, -73.983263, -73.980426, -73.980886, -73.982256, -73.985085, -73.985322, -73.987927, -73.987015, 40.761038, 40.76166, 40.76229, 40.761094, 40.759899, 40.75927, 40.757387, 40.758589, 40.758687, 40.759791, 40.761038)))",2427,469,2292,157177.0,437,155,362,56610.0,
36061012500,2023-06-21 22:34:00+00:00,EL235,886109,ELE: EL235 - 225 -47-50 Sts-Rockefeller Ctr - Queens Bound Plat,,FR,Cancelled,DOWN SLOWDOWN LIMIT OPEN,UNDERINVESTG,Under Investigation,2023-06-22T07:00:00Z,,ST230621.txt - 4794,External Monitoring System,EE-LNOUT,2023-06-21T22:44:00Z,C,"

As per Galaxy Client elevator running",225,225,225,D15,IND,6th Av - Culver,47-50 Sts-Rockefeller Ctr,M,B D F M,Subway,40.758663,-73.981329,Uptown & The Bronx - Queens,Downtown & Brooklyn,1,,POINT (-73.981329 40.758663),36,61,12500,1001,"Census Tract 125, New York County, New York","list(list(c(-73.987015, -73.986561, -73.986104, -73.983263, -73.980426, -73.980886, -73.982256, -73.985085, -73.985322, -73.987927, -73.987015, 40.761038, 40.76166, 40.76229, 40.761094, 40.759899, 40.75927, 40.757387, 40.758589, 40.758687, 40.759791, 40.761038)))",2427,469,2292,157177.0,437,155,362,56610.0,
36061012500,2023-05-29 07:52:00+00:00,EL234,876844,ELE: EL234 - 225 -47-50 Sts-Rockefeller Ctr - Outside Area,,FR,Cancelled,DOWN SLOWDOWN LIMIT OPEN,UNDERINVESTG,Under Investigation,2023-05-29T16:00:00Z,,ST230529.txt - 1099,External Monitoring System,EE-LNOUT,2023-05-29T08:02:00Z,C,,225,225,225,D15,IND,6th Av - Culver,47-50 Sts-Rockefeller Ctr,M,B D F M,Subway,40.758663,-73.981329,Uptown & The Bronx - Queens,Downtown & Brooklyn,1,,POINT (-73.981329 40.758663),36,61,12500,1001,"Census Tract 125, New York County, New York","list(list(c(-73.987015, -73.986561, -73.986104, -73.983263, -73.980426, -73.980886, -73.982256, -73.985085, -73.985322, -73.987927, -73.987015, 40.761038, 40.76166, 40.76229, 40.761094, 40.759899, 40.75927, 40.757387, 40.758589, 40.758687, 40.759791, 40.761038)))",2427,469,2292,157177.0,437,155,362,56610.0,
36061012500,2023-05-29 12:52:00+00:00,EL234,876873,ELE: EL234 - 225 -47-50 Sts-Rockefeller Ctr - Outside Area,,FR,Cancelled,DOWN SLOWDOWN LIMIT OPEN,UNDERINVESTG,Under Investigation,2023-05-29T21:00:00Z,,ST230529.txt - 1814,External Monitoring System,EE-LNOUT,2023-05-29T13:02:00Z,C,,225,225,225,D15,IND,6th Av - Culver,47-50 Sts-Rockefeller Ctr,M,B D F M,Subway,40.758663,-73.981329,Uptown & The Bronx - Queens,Downtown & Brooklyn,1,,POINT (-73.981329 40.758663),36,61,12500,1001,"Census Tract 125, New York County, New York","list(list(c(-73.987015, -73.986561, -73.986104, -73.983263, -73.980426, -73.980886, -73.982256, -73.985085, -73.985322, -73.987927, -73.987015, 40.761038, 40.76166, 40.76229, 40.761094, 40.759899, 40.75927, 40.757387, 40.758589, 40.758687, 40.759791, 40.761038)))",2427,469,2292,157177.0,437,155,362,56610.0,
36061012500,2023-06-21 18:34:00+00:00,EL234,886060,ELE: EL234 - 225 -47-50 Sts-Rockefeller Ctr - Outside Area,,FR,Cancelled,DOWN SLOWDOWN LIMIT OPEN,UNDERINVESTG,Under Investigation,2023-06-22T03:00:00Z,,ST230621.txt - 4260,External Monitoring System,EE-LNOUT,2023-06-21T18:44:00Z,C,,225,225,225,D15,IND,6th Av - Culver,47-50 Sts-Rockefeller Ctr,M,B D F M,Subway,40.758663,-73.981329,Uptown & The Bronx - Queens,Downtown & Brooklyn,1,,POINT (-73.981329 40.758663),36,61,12500,1001,"Census Tract 125, New York County, New York","list(list(c(-73.987015, -73.986561, -73.986104, -73.983263, -73.980426, -73.980886, -73.982256, -73.985085, -73.985322, -73.987927, -73.987015, 40.761038, 40.76166, 40.76229, 40.761094, 40.759899, 40.75927, 40.757387, 40.758589, 40.758687, 40.759791, 40.761038)))",2427,469,2292,157177.0,437,155,362,56610.0,
36061012500,2023-06-28 10:02:00+00:00,EL234,889145,ELE: EL234 - 225 -47-50 Sts-Rockefeller Ctr - Outside Area,,FR,Cancelled,DOWN SLOWDOWN LIMIT OPEN,UNDERINVESTG,Under Investigation,2023-06-28T19:00:00Z,,ST230628.txt - 1537,External Monitoring System,EE-LNOUT,2023-06-28T10:13:00Z,C,As per Liftnet Galaxy Client machine is running.,225,225,225,D15,IND,6th Av - Culver,47-50 Sts-Rockefeller Ctr,M,B D F M,Subway,40.758663,-73.981329,Uptown & The Bronx - Queens,Downtown & Brooklyn,1,,POINT (-73.981329 40.758663),36,61,12500,1001,"Census Tract 125, New York County, New York","list(list(c(-73.987015, -73.986561, -73.986104, -73.983263, -73.980426, -73.980886, -73.982256, -73.985085, -73.985322, -73.987927, -73.987015, 40.761038, 40.76166, 40.76229, 40.761094, 40.759899, 40.75927, 40.757387, 40.758589, 40.758687, 40.759791, 40.761038)))",2427,469,2292,157177.0,437,155,362,56610.0,
36061012500,2023-05-30 06:27:00+00:00,EL234,877101,ELE: EL234 - 225 -47-50 Sts-Rockefeller Ctr - Outside Area,,UNI,Cancelled,DOWN SLOWDOWN LIMIT OPEN,UNDERINVESTG,Under Investigation,2023-05-30T15:00:00Z,,ST230530.txt - 711,External Monitoring System,EE-LNOUT,2023-05-30T06:37:00Z,C,,225,225,225,D15,IND,6th Av - Culver,47-50 Sts-Rockefeller Ctr,M,B D F M,Subway,40.758663,-73.981329,Uptown & The Bronx - Queens,Downtown & Brooklyn,1,,POINT (-73.981329 40.758663),36,61,12500,1001,"Census Tract 125, New York County, New York","list(list(c(-73.987015, -73.986561, -73.986104, -73.983263, -73.980426, -73.980886, -73.982256, -73.985085, -73.985322, -73.987927, -73.987015, 40.761038, 40.76166, 40.76229, 40.761094, 40.759899, 40.75927, 40.757387, 40.758589, 40.758687, 40.759791, 40.761038)))",2427,469,2292,157177.0,437,155,362,56610.0,
36061012500,2023-06-19 12:43:00+00:00,EL235,884927,ELE: EL235 - 225 -47-50 Sts-Rockefeller Ctr - Queens Bound Plat,,FR,Cancelled,DOWN SLOWDOWN LIMIT OPEN,UNDERINVESTG,Under Investigation,2023-06-19T21:00:00Z,,ST230619.txt - 1528,External Monitoring System,EE-LNOUT,2023-06-19T12:54:00Z,C,As per Liftnet Galaxy Client machine is running.,225,225,225,D15,IND,6th Av - Culver,47-50 Sts-Rockefeller Ctr,M,B D F M,Subway,40.758663,-73.981329,Uptown & The Bronx - Queens,Downtown & Brooklyn,1,,POINT (-73.981329 40.758663),36,61,12500,1001,"Census Tract 125, New York County, New York","list(list(c(-73.987015, -73.986561, -73.986104, -73.983263, -73.980426, -73.980886, -73.982256, -73.985085, -73.985322, -73.987927, -73.987015, 40.761038, 40.76166, 40.76229, 40.761094, 40.759899, 40.75927, 40.757387, 40.758589, 40.758687, 40.759791, 40.761038)))",2427,469,2292,157177.0,437,155,362,56610.0,
36061012500,2023-05-27 08:43:00+00:00,EL234,876261,ELE: EL234 - 225 -47-50 Sts-Rockefeller Ctr - Outside Area,,FR,Cancelled,DOWN SLOWDOWN LIMIT OPEN,UNDERINVESTG,Under Investigation,2023-05-27T17:00:00Z,,ST230527.txt - 842,External Monitoring System,EE-LNOUT,2023-05-27T08:53:00Z,C,As per Galaxy Client elevator running,225,225,225,D15,IND,6th Av - Culver,47-50 Sts-Rockefeller Ctr,M,B D F M,Subway,40.758663,-73.981329,Uptown & The Bronx - Queens,Downtown & Brooklyn,1,,POINT (-73.981329 40.758663),36,61,12500,1001,"Census Tract 125, New York County, New York","list(list(c(-73.987015, -73.986561, -73.986104, -73.983263, -73.980426, -73.980886, -73.982256, -73.985085, -73.985322, -73.987927, -73.987015, 40.761038, 40.76166, 40.76229, 40.761094, 40.759899, 40.75927, 40.757387, 40.758589, 40.758687, 40.759791, 40.761038)))",2427,469,2292,157177.0,437,155,362,56610.0,
36061012500,2023-06-29 15:07:00+00:00,EL235,889708,ELE: EL235 - 225 -47-50 Sts-Rockefeller Ctr - Queens Bound Plat,,FR,Cancelled,DOWN SLOWDOWN LIMIT OPEN,UNDERINVESTG,Under Investigation,2023-06-30T00:00:00Z,,ST230629.txt - 2207,External Monitoring System,EE-LNOUT,2023-06-29T15:17:00Z,C,,225,225,225,D15,IND,6th Av - Culver,47-50 Sts-Rockefeller Ctr,M,B D F M,Subway,40.758663,-73.981329,Uptown & The Bronx - Queens,Downtown & Brooklyn,1,,POINT (-73.981329 40.758663),36,61,12500,1001,"Census Tract 125, New York County, New York","list(list(c(-73.987015, -73.986561, -73.986104, -73.983263, -73.980426, -73.980886, -73.982256, -73.985085, -73.985322, -73.987927, -73.987015, 40.761038, 40.76166, 40.76229, 40.761094, 40.759899, 40.75927, 40.757387, 40.758589, 40.758687, 40.759791, 40.761038)))",2427,469,2292,157177.0,437,155,362,56610.0,
36061012500,2023-07-06 15:11:00+00:00,EL234,892107,ELE: EL234 - 225 -47-50 Sts-Rockefeller Ctr - Outside Area,,FR,Cancelled,DOWN SLOWDOWN LIMIT OPEN,UNDERINVESTG,Under Investigation,2023-07-07T00:00:00Z,,ST230706.txt - 3403,External Monitoring System,EE-LNOUT,2023-07-06T15:22:00Z,C,As per the LIFTNET Galaxy server this elevator is in service.,225,225,225,D15,IND,6th Av - Culver,47-50 Sts-Rockefeller Ctr,M,B D F M,Subway,40.758663,-73.981329,Uptown & The Bronx - Queens,Downtown & Brooklyn,1,,POINT (-73.981329 40.758663),36,61,12500,1001,"Census Tract 125, New York County, New York","list(list(c(-73.987015, -73.986561, -73.986104, -73.983263, -73.980426, -73.980886, -73.982256, -73.985085, -73.985322, -73.987927, -73.987015, 40.761038, 40.76166, 40.76229, 40.761094, 40.759899, 40.75927, 40.757387, 40.758589, 40.758687, 40.759791, 40.761038)))",2427,469,2292,157177.0,437,155,362,56610.0,
36061012500,2023-06-19 13:50:00+00:00,EL235,884938,ELE: EL235 - 225 -47-50 Sts-Rockefeller Ctr - Queens Bound Plat,,FR,Cancelled,DOWN SLOWDOWN LIMIT OPEN,UNDERINVESTG,Under Investigation,2023-06-19T22:00:00Z,,ST230619.txt - 1725,External Monitoring System,EE-LNOUT,2023-06-19T14:00:00Z,C,As per Liftnet Galaxy Client machine is running.,225,225,225,D15,IND,6th Av - Culver,47-50 Sts-Rockefeller Ctr,M,B D F M,Subway,40.758663,-73.981329,Uptown & The Bronx - Queens,Downtown & Brooklyn,1,,POINT (-73.981329 40.758663),36,61,12500,1001,"Census Tract 125, New York County, New York","list(list(c(-73.987015, -73.986561, -73.986104, -73.983263, -73.980426, -73.980886, -73.982256, -73.985085, -73.985322, -73.987927, -73.987015, 40.761038, 40.76166, 40.76229, 40.761094, 40.759899, 40.75927, 40.757387, 40.758589, 40.758687, 40.759791, 40.761038)))",2427,469,2292,157177.0,437,155,362,56610.0,
36061012500,2023-06-18 20:22:00+00:00,EL236,884752,ELE: EL236 - 225 -47-50 Sts-Rockefeller Ctr - Brooklyn Bound Plat,,FR,Cancelled,DOWN SLOWDOWN LIMIT OPEN,UNDERINVESTG,Under Investigation,2023-06-19T05:00:00Z,,ST230618.txt - 1794,External Monitoring System,EE-LNOUT,2023-06-18T20:32:00Z,C,As per Liftnet Galaxy Client machine is running.,225,225,225,D15,IND,6th Av - Culver,47-50 Sts-Rockefeller Ctr,M,B D F M,Subway,40.758663,-73.981329,Uptown & The Bronx - Queens,Downtown & Brooklyn,1,,POINT (-73.981329 40.758663),36,61,12500,1001,"Census Tract 125, New York County, New York","list(list(c(-73.987015, -73.986561, -73.986104, -73.983263, -73.980426, -73.980886, -73.982256, -73.985085, -73.985322, -73.987927, -73.987015, 40.761038, 40.76166, 40.76229, 40.761094, 40.759899, 40.75927, 40.757387, 40.758589, 40.758687, 40.759791, 40.761038)))",2427,469,2292,157177.0,437,155,362,56610.0,
36061012500,2023-06-28 01:19:00+00:00,EL235,888998,ELE: EL235 - 225 -47-50 Sts-Rockefeller Ctr - Queens Bound Plat,,UNI,Cancelled,DOWN SLOWDOWN LIMIT OPEN,UNDERINVESTG,Under Investigation,2023-06-28T10:00:00Z,,ST230628.txt - 335,External Monitoring System,EE-LNOUT,2023-06-28T01:30:00Z,C,,225,225,225,D15,IND,6th Av - Culver,47-50 Sts-Rockefeller Ctr,M,B D F M,Subway,40.758663,-73.981329,Uptown & The Bronx - Queens,Downtown & Brooklyn,1,,POINT (-73.981329 40.758663),36,61,12500,1001,"Census Tract 125, New York County, New York","list(list(c(-73.987015, -73.986561, -73.986104, -73.983263, -73.980426, -73.980886, -73.982256, -73.985085, -73.985322, -73.987927, -73.987015, 40.761038, 40.76166, 40.76229, 40.761094, 40.759899, 40.75927, 40.757387, 40.758589, 40.758687, 40.759791, 40.761038)))",2427,469,2292,157177.0,437,155,362,56610.0,
36061012500,2023-06-29 16:28:00+00:00,EL234,889719,ELE: EL234 - 225 -47-50 Sts-Rockefeller Ctr - Outside Area,,FR,Cancelled,DOWN SLOWDOWN LIMIT OPEN,UNDERINVESTG,Under Investigation,2023-06-30T01:00:00Z,,ST230629.txt - 2446,External Monitoring System,EE-LNOUT,2023-06-29T16:39:00Z,C,As per Lift-Net Galaxy Server Elevator is running.,225,225,225,D15,IND,6th Av - Culver,47-50 Sts-Rockefeller Ctr,M,B D F M,Subway,40.758663,-73.981329,Uptown & The Bronx - Queens,Downtown & Brooklyn,1,,POINT (-73.981329 40.758663),36,61,12500,1001,"Census Tract 125, New York County, New York","list(list(c(-73.987015, -73.986561, -73.986104, -73.983263, -73.980426, -73.980886, -73.982256, -73.985085, -73.985322, -73.987927, -73.987015, 40.761038, 40.76166, 40.76229, 40.761094, 40.759899, 40.75927, 40.757387, 40.758589, 40.758687, 40.759791, 40.761038)))",2427,469,2292,157177.0,437,155,362,56610.0,
36061012500,2023-06-12 13:48:00+00:00,EL234,881815,ELE: EL234 - 225 -47-50 Sts-Rockefeller Ctr - Outside Area,,FR,Cancelled,DOWN SLOWDOWN LIMIT OPEN,UNDERINVESTG,Under Investigation,2023-06-12T22:00:00Z,,ST230612.txt - 2057,External Monitoring System,EE-LNOUT,2023-06-12T13:58:00Z,C,As per Liftnet Galaxy Client machine is running.,225,225,225,D15,IND,6th Av - Culver,47-50 Sts-Rockefeller Ctr,M,B D F M,Subway,40.758663,-73.981329,Uptown & The Bronx - Queens,Downtown & Brooklyn,1,,POINT (-73.981329 40.758663),36,61,12500,1001,"Census Tract 125, New York County, New York","list(list(c(-73.987015, -73.986561, -73.986104, -73.983263, -73.980426, -73.980886, -73.982256, -73.985085, -73.985322, -73.987927, -73.987015, 40.761038, 40.76166, 40.76229, 40.761094, 40.759899, 40.75927, 40.757387, 40.758589, 40.758687, 40.759791, 40.761038)))",2427,469,2292,157177.0,437,155,362,56610.0,
36061012500,2023-06-27 07:46:00+00:00,EL236,888498,ELE: EL236 - 225 -47-50 Sts-Rockefeller Ctr - Brooklyn Bound Plat,,FR,Cancelled,DOWN SLOWDOWN LIMIT OPEN,UNDERINVESTG,Under Investigation,2023-06-27T16:00:00Z,,ST230627.txt - 1017,External Monitoring System,EE-LNOUT,2023-06-27T07:56:00Z,C,As per Liftnet Galaxy Client machine is running.,225,225,225,D15,IND,6th Av - Culver,47-50 Sts-Rockefeller Ctr,M,B D F M,Subway,40.758663,-73.981329,Uptown & The Bronx - Queens,Downtown & Brooklyn,1,,POINT (-73.981329 40.758663),36,61,12500,1001,"Census Tract 125, New York County, New York","list(list(c(-73.987015, -73.986561, -73.986104, -73.983263, -73.980426, -73.980886, -73.982256, -73.985085, -73.985322, -73.987927, -73.987015, 40.761038, 40.76166, 40.76229, 40.761094, 40.759899, 40.75927, 40.757387, 40.758589, 40.758687, 40.759791, 40.761038)))",2427,469,2292,157177.0,437,155,362,56610.0,
36061012500,2023-07-03 08:45:00+00:00,EL236,890703,ELE: EL236 - 225 -47-50 Sts-Rockefeller Ctr - Brooklyn Bound Plat,,FR,Cancelled,DOWN SLOWDOWN LIMIT OPEN,UNDERINVESTG,Under Investigation,2023-07-03T17:00:00Z,,ST230703.txt - 830,External Monitoring System,EE-LNOUT,2023-07-03T08:55:00Z,C,As per Liftnet Galaxy Client machine is running.,225,225,225,D15,IND,6th Av - Culver,47-50 Sts-Rockefeller Ctr,M,B D F M,Subway,40.758663,-73.981329,Uptown & The Bronx - Queens,Downtown & Brooklyn,1,,POINT (-73.981329 40.758663),36,61,12500,1001,"Census Tract 125, New York County, New York","list(list(c(-73.987015, -73.986561, -73.986104, -73.983263, -73.980426, -73.980886, -73.982256, -73.985085, -73.985322, -73.987927, -73.987015, 40.761038, 40.76166, 40.76229, 40.761094, 40.759899, 40.75927, 40.757387, 40.758589, 40.758687, 40.759791, 40.761038)))",2427,469,2292,157177.0,437,155,362,56610.0,
36061012500,2023-06-17 21:07:00+00:00,EL235,884558,ELE: EL235 - 225 -47-50 Sts-Rockefeller Ctr - Queens Bound Plat,,FR,Cancelled,DOWN SLOWDOWN LIMIT OPEN,UNDERINVESTG,Under Investigation,2023-06-18T06:00:00Z,,ST230617.txt - 2954,External Monitoring System,EE-LNOUT,2023-06-17T21:17:00Z,C,,225,225,225,D15,IND,6th Av - Culver,47-50 Sts-Rockefeller Ctr,M,B D F M,Subway,40.758663,-73.981329,Uptown & The Bronx - Queens,Downtown & Brooklyn,1,,POINT (-73.981329 40.758663),36,61,12500,1001,"Census Tract 125, New York County, New York","list(list(c(-73.987015, -73.986561, -73.986104, -73.983263, -73.980426, -73.980886, -73.982256, -73.985085, -73.985322, -73.987927, -73.987015, 40.761038, 40.76166, 40.76229, 40.761094, 40.759899, 40.75927, 40.757387, 40.758589, 40.758687, 40.759791, 40.761038)))",2427,469,2292,157177.0,437,155,362,56610.0,
36061012500,2023-07-05 00:22:00+00:00,EL234,891176,ELE: EL234 - 225 -47-50 Sts-Rockefeller Ctr - Outside Area,,UNI,Cancelled,DOWN SLOWDOWN LIMIT OPEN,UNDERINVESTG,Under Investigation,2023-07-05T09:00:00Z,,ST230705.txt - 89,External Monitoring System,EE-LNOUT,2023-07-05T00:33:00Z,C,,225,225,225,D15,IND,6th Av - Culver,47-50 Sts-Rockefeller Ctr,M,B D F M,Subway,40.758663,-73.981329,Uptown & The Bronx - Queens,Downtown & Brooklyn,1,,POINT (-73.981329 40.758663),36,61,12500,1001,"Census Tract 125, New York County, New York","list(list(c(-73.987015, -73.986561, -73.986104, -73.983263, -73.980426, -73.980886, -73.982256, -73.985085, -73.985322, -73.987927, -73.987015, 40.761038, 40.76166, 40.76229, 40.761094, 40.759899, 40.75927, 40.757387, 40.758589, 40.758687, 40.759791, 40.761038)))",2427,469,2292,157177.0,437,155,362,56610.0,
36061012500,2023-07-05 13:29:00+00:00,EL235,891453,ELE: EL235 - 225 -47-50 Sts-Rockefeller Ctr - Queens Bound Plat,,FR,Cancelled,DOWN SLOWDOWN LIMIT OPEN,UNDERINVESTG,Under Investigation,2023-07-05T22:00:00Z,,ST230705.txt - 2556,External Monitoring System,EE-LNOUT,2023-07-05T13:42:00Z,C,As per Liftnet Galaxy Client machine is running.,225,225,225,D15,IND,6th Av - Culver,47-50 Sts-Rockefeller Ctr,M,B D F M,Subway,40.758663,-73.981329,Uptown & The Bronx - Queens,Downtown & Brooklyn,1,,POINT (-73.981329 40.758663),36,61,12500,1001,"Census Tract 125, New York County, New York","list(list(c(-73.987015, -73.986561, -73.986104, -73.983263, -73.980426, -73.980886, -73.982256, -73.985085, -73.985322, -73.987927, -73.987015, 40.761038, 40.76166, 40.76229, 40.761094, 40.759899, 40.75927, 40.757387, 40.758589, 40.758687, 40.759791, 40.761038)))",2427,469,2292,157177.0,437,155,362,56610.0,
36061012500,2023-06-12 05:16:00+00:00,EL234,881670,ELE: EL234 - 225 -47-50 Sts-Rockefeller Ctr - Outside Area,,FR,Cancelled,DOWN SLOWDOWN LIMIT OPEN,UNDERINVESTG,Under Investigation,2023-06-12T14:00:00Z,,ST230612.txt - 503,External Monitoring System,EE-LNOUT,2023-06-12T05:26:00Z,C,As per Liftnet Galaxy Client machine is running.,225,225,225,D15,IND,6th Av - Culver,47-50 Sts-Rockefeller Ctr,M,B D F M,Subway,40.758663,-73.981329,Uptown & The Bronx - Queens,Downtown & Brooklyn,1,,POINT (-73.981329 40.758663),36,61,12500,1001,"Census Tract 125, New York County, New York","list(list(c(-73.987015, -73.986561, -73.986104, -73.983263, -73.980426, -73.980886, -73.982256, -73.985085, -73.985322, -73.987927, -73.987015, 40.761038, 40.76166, 40.76229, 40.761094, 40.759899, 40.75927, 40.757387, 40.758589, 40.758687, 40.759791, 40.761038)))",2427,469,2292,157177.0,437,155,362,56610.0,
36061012500,2023-06-20 13:17:00+00:00,EL235,885420,ELE: EL235 - 225 -47-50 Sts-Rockefeller Ctr - Queens Bound Plat,,FR,Cancelled,DOWN SLOWDOWN LIMIT OPEN,UNDERINVESTG,Under Investigation,2023-06-20T22:00:00Z,,ST230620.txt - 2357,External Monitoring System,EE-LNOUT,2023-06-20T13:27:00Z,C,As per Liftnet Galaxy Client machine is running.,225,225,225,D15,IND,6th Av - Culver,47-50 Sts-Rockefeller Ctr,M,B D F M,Subway,40.758663,-73.981329,Uptown & The Bronx - Queens,Downtown & Brooklyn,1,,POINT (-73.981329 40.758663),36,61,12500,1001,"Census Tract 125, New York County, New York","list(list(c(-73.987015, -73.986561, -73.986104, -73.983263, -73.980426, -73.980886, -73.982256, -73.985085, -73.985322, -73.987927, -73.987015, 40.761038, 40.76166, 40.76229, 40.761094, 40.759899, 40.75927, 40.757387, 40.758589, 40.758687, 40.759791, 40.761038)))",2427,469,2292,157177.0,437,155,362,56610.0,
36061012500,2023-06-26 03:57:00+00:00,EL235,887987,ELE: EL235 - 225 -47-50 Sts-Rockefeller Ctr - Queens Bound Plat,,FR,Cancelled,DOWN SLOWDOWN LIMIT OPEN,UNDERINVESTG,Under Investigation,2023-06-26T12:00:00Z,,ST230626.txt - 281,External Monitoring System,EE-LNOUT,2023-06-26T04:07:00Z,C,,225,225,225,D15,IND,6th Av - Culver,47-50 Sts-Rockefeller Ctr,M,B D F M,Subway,40.758663,-73.981329,Uptown & The Bronx - Queens,Downtown & Brooklyn,1,,POINT (-73.981329 40.758663),36,61,12500,1001,"Census Tract 125, New York County, New York","list(list(c(-73.987015, -73.986561, -73.986104, -73.983263, -73.980426, -73.980886, -73.982256, -73.985085, -73.985322, -73.987927, -73.987015, 40.761038, 40.76166, 40.76229, 40.761094, 40.759899, 40.75927, 40.757387, 40.758589, 40.758687, 40.759791, 40.761038)))",2427,469,2292,157177.0,437,155,362,56610.0,
36061012500,2023-06-25 12:24:00+00:00,EL236,887780,ELE: EL236 - 225 -47-50 Sts-Rockefeller Ctr - Brooklyn Bound Plat,,FR,Cancelled,DOWN SLOWDOWN LIMIT OPEN,UNDERINVESTG,Under Investigation,2023-06-25T21:00:00Z,,ST230625.txt - 1049,External Monitoring System,EE-LNOUT,2023-06-25T12:34:00Z,C,,225,225,225,D15,IND,6th Av - Culver,47-50 Sts-Rockefeller Ctr,M,B D F M,Subway,40.758663,-73.981329,Uptown & The Bronx - Queens,Downtown & Brooklyn,1,,POINT (-73.981329 40.758663),36,61,12500,1001,"Census Tract 125, New York County, New York","list(list(c(-73.987015, -73.986561, -73.986104, -73.983263, -73.980426, -73.980886, -73.982256, -73.985085, -73.985322, -73.987927, -73.987015, 40.761038, 40.76166, 40.76229, 40.761094, 40.759899, 40.75927, 40.757387, 40.758589, 40.758687, 40.759791, 40.761038)))",2427,469,2292,157177.0,437,155,362,56610.0,
36061012500,2023-05-21 12:04:00+00:00,EL234,873100,ELE: EL234 - 225 -47-50 Sts-Rockefeller Ctr - Outside Area,,FR,Cancelled,DOWN SLOWDOWN LIMIT OPEN,UNDERINVESTG,Under Investigation,2023-05-21T21:00:00Z,,ST230521.txt - 1271,External Monitoring System,EE-LNOUT,2023-05-21T12:14:00Z,C,As per Liftnet Galaxy Client machine is running.,225,225,225,D15,IND,6th Av - Culver,47-50 Sts-Rockefeller Ctr,M,B D F M,Subway,40.758663,-73.981329,Uptown & The Bronx - Queens,Downtown & Brooklyn,1,,POINT (-73.981329 40.758663),36,61,12500,1001,"Census Tract 125, New York County, New York","list(list(c(-73.987015, -73.986561, -73.986104, -73.983263, -73.980426, -73.980886, -73.982256, -73.985085, -73.985322, -73.987927, -73.987015, 40.761038, 40.76166, 40.76229, 40.761094, 40.759899, 40.75927, 40.757387, 40.758589, 40.758687, 40.759791, 40.761038)))",2427,469,2292,157177.0,437,155,362,56610.0,
36061012500,2023-06-28 17:30:00+00:00,EL236,889290,ELE: EL236 - 225 -47-50 Sts-Rockefeller Ctr - Brooklyn Bound Plat,,FR,Cancelled,DOWN SLOWDOWN LIMIT OPEN,UNDERINVESTG,Under Investigation,2023-06-29T02:00:00Z,,ST230628.txt - 3287,External Monitoring System,EE-LNOUT,2023-06-28T17:43:00Z,C,As per Liftnet Galaxy Client machine is running.,225,225,225,D15,IND,6th Av - Culver,47-50 Sts-Rockefeller Ctr,M,B D F M,Subway,40.758663,-73.981329,Uptown & The Bronx - Queens,Downtown & Brooklyn,1,,POINT (-73.981329 40.758663),36,61,12500,1001,"Census Tract 125, New York County, New York","list(list(c(-73.987015, -73.986561, -73.986104, -73.983263, -73.980426, -73.980886, -73.982256, -73.985085, -73.985322, -73.987927, -73.987015, 40.761038, 40.76166, 40.76229, 40.761094, 40.759899, 40.75927, 40.757387, 40.758589, 40.758687, 40.759791, 40.761038)))",2427,469,2292,157177.0,437,155,362,56610.0,
