GEOID,Common Name,Equipment Description,Station MRN,Station ID,Complex ID,GTFS Stop ID,Division,Line,Stop Name,Borough,Daytime Routes,Structure,lat,long,North Direction Label,South Direction Label,ADA,ADA Notes,Georeference,STATE,COUNTY,TRACT,BLOCK,NAME,geometry,population_estimate,sub_pop_estimate,amb_pop_estimate,med_earn_estimate,population_moe,sub_pop_moe,amb_pop_moe,med_earn_moe,outage_count
36061005200,EL220,ELE: EL220 - 015 - 14 St-Union Sq - Brooklyn Bound Plat,15,15,602,R20,BMT,Broadway - Brighton,14 St-Union Sq,M,N Q R W,Subway,40.735736,-73.990568,Uptown & Queens,Downtown & Brooklyn,1,,POINT (-73.990568 40.735736),36,61,5200,1004,"Census Tract 52, New York County, New York","list(list(c(-73.99312, -73.992654, -73.992225, -73.990518, -73.989582, -73.987302, -73.987726, -73.989016, -73.989916, -73.990754, -73.991715, -73.993617, -73.99312, 40.736691, 40.73733, 40.737917, 40.740262, 40.739865, 40.738903, 40.738317, 40.73656, 40.735349, 40.734839, 40.735215, 40.736005, 40.736691)))",3254,429,3143,165972.0,368,125,356,38565.0,42
36061005200,EL219,ELE: EL219 - 015 - 14 St-Union Sq - Queens Bound Plat,15,15,602,R20,BMT,Broadway - Brighton,14 St-Union Sq,M,N Q R W,Subway,40.735736,-73.990568,Uptown & Queens,Downtown & Brooklyn,1,,POINT (-73.990568 40.735736),36,61,5200,1004,"Census Tract 52, New York County, New York","list(list(c(-73.99312, -73.992654, -73.992225, -73.990518, -73.989582, -73.987302, -73.987726, -73.989016, -73.989916, -73.990754, -73.991715, -73.993617, -73.99312, 40.736691, 40.73733, 40.737917, 40.740262, 40.739865, 40.738903, 40.738317, 40.73656, 40.735349, 40.734839, 40.735215, 40.736005, 40.736691)))",3254,429,3143,165972.0,368,125,356,38565.0,45
36061005502,EL329,ELE: EL329 - 230 - B'way-Lafayette St - Queens Bound Plat,230,230,619,D21,IND,6th Av - Culver,Broadway-Lafayette St,M,B D F M,Subway,40.725297,-73.996204,Uptown & The Bronx - Queens,Downtown & Brooklyn,1,,POINT (-73.996204 40.725297),36,61,5502,2005,"Census Tract 55.02, New York County, New York","list(list(c(-73.996772, -73.995844, -73.994751, -73.994252, -73.993147, -73.991548, -73.991794, -73.992209, -73.992326, -73.992604, -73.993458, -73.995329, -73.995846, -73.996772, 40.725432, 40.726526, 40.727819, 40.728412, 40.727867, 40.727089, 40.726391, 40.725231, 40.724909, 40.724136, 40.724433, 40.725084, 40.725208, 40.725432)))",1912,420,1756,129250.0,340,141,323,32967.0,69
36061005502,EL332,ELE: EL332 - 408 - Bleecker St - Bronx Bound Plat,408,408,619,637,IRT,Lexington Av,Bleecker St,M,6,Subway,40.725915,-73.994659,Uptown & The Bronx,Downtown,1,,POINT (-73.994659 40.725915),36,61,5502,2007,"Census Tract 55.02, New York County, New York","list(list(c(-73.996772, -73.995844, -73.994751, -73.994252, -73.993147, -73.991548, -73.991794, -73.992209, -73.992326, -73.992604, -73.993458, -73.995329, -73.995846, -73.996772, 40.725432, 40.726526, 40.727819, 40.728412, 40.727867, 40.727089, 40.726391, 40.725231, 40.724909, 40.724136, 40.724433, 40.725084, 40.725208, 40.725432)))",1912,420,1756,129250.0,340,141,323,32967.0,38
36061005502,EL328,ELE: EL328 - 230 - B'way-Lafayette St - Outside Area,230,230,619,D21,IND,6th Av - Culver,Broadway-Lafayette St,M,B D F M,Subway,40.725297,-73.996204,Uptown & The Bronx - Queens,Downtown & Brooklyn,1,,POINT (-73.996204 40.725297),36,61,5502,2005,"Census Tract 55.02, New York County, New York","list(list(c(-73.996772, -73.995844, -73.994751, -73.994252, -73.993147, -73.991548, -73.991794, -73.992209, -73.992326, -73.992604, -73.993458, -73.995329, -73.995846, -73.996772, 40.725432, 40.726526, 40.727819, 40.728412, 40.727867, 40.727089, 40.726391, 40.725231, 40.724909, 40.724136, 40.724433, 40.725084, 40.725208, 40.725432)))",1912,420,1756,129250.0,340,141,323,32967.0,74
36061005502,EL330,ELE: EL330 - 230 - B'way-Lafayette St - Brooklyn Bound Plat,230,230,619,D21,IND,6th Av - Culver,Broadway-Lafayette St,M,B D F M,Subway,40.725297,-73.996204,Uptown & The Bronx - Queens,Downtown & Brooklyn,1,,POINT (-73.996204 40.725297),36,61,5502,2005,"Census Tract 55.02, New York County, New York","list(list(c(-73.996772, -73.995844, -73.994751, -73.994252, -73.993147, -73.991548, -73.991794, -73.992209, -73.992326, -73.992604, -73.993458, -73.995329, -73.995846, -73.996772, 40.725432, 40.726526, 40.727819, 40.728412, 40.727867, 40.727089, 40.726391, 40.725231, 40.724909, 40.724136, 40.724433, 40.725084, 40.725208, 40.725432)))",1912,420,1756,129250.0,340,141,323,32967.0,60
36061005502,EL331,ELE: EL331 - 408 - Bleecker St - Bronx Bound Plat,408,408,619,637,IRT,Lexington Av,Bleecker St,M,6,Subway,40.725915,-73.994659,Uptown & The Bronx,Downtown,1,,POINT (-73.994659 40.725915),36,61,5502,2007,"Census Tract 55.02, New York County, New York","list(list(c(-73.996772, -73.995844, -73.994751, -73.994252, -73.993147, -73.991548, -73.991794, -73.992209, -73.992326, -73.992604, -73.993458, -73.995329, -73.995846, -73.996772, 40.725432, 40.726526, 40.727819, 40.728412, 40.727867, 40.727089, 40.726391, 40.725231, 40.724909, 40.724136, 40.724433, 40.725084, 40.725208, 40.725432)))",1912,420,1756,129250.0,340,141,323,32967.0,46
36061006100,EL218,ELE: EL218 - 117 - 14 St-Union Sq - Island Plat,117,117,602,L03,BMT,Canarsie,14 St-Union Sq,M,L,Subway,40.734789,-73.99073,8 Av,Brooklyn,1,,POINT (-73.99073 40.734789),36,61,6100,3000,"Census Tract 61, New York County, New York","list(list(c(-73.994585, -73.994118, -73.993617, -73.991715, -73.990754, -73.989903, -73.989868, -73.990212, -73.99039, -73.99146, -73.993814, -73.995489, -73.994585, 40.734672, 40.735313, 40.736005, 40.735215, 40.734839, 40.734435, 40.733528, 40.731996, 40.731289, 40.731738, 40.732731, 40.733437, 40.734672)))",5143,977,4951,244702.0,609,233,605,44485.0,30
36061006800,EL298,ELE: EL298 - 405 - 23 St - Mezz A,405,405,405,634,IRT,Lexington Av,23 St,M,6,Subway,40.739864,-73.986599,Uptown & The Bronx,Downtown,1,,POINT (-73.986599 40.739864),36,61,6800,2001,"Census Tract 68, New York County, New York","list(list(c(-73.986849, -73.986366, -73.985879, -73.984078, -73.982462, -73.980859, -73.981312, -73.981762, -73.982211, -73.982665, -73.983147, -73.983632, -73.984082, -73.987302, -73.986849, 40.739522, 40.740187, 40.740853, 40.743326, 40.742645, 40.74197, 40.741351, 40.740733, 40.740115, 40.739497, 40.738832, 40.738165, 40.737546, 40.738903, 40.739522)))",8293,1845,7883,136962.0,1114,411,951,23709.0,26
36061006800,EL299,ELE: EL299 - 405 - 23 St - Mezz C,405,405,405,634,IRT,Lexington Av,23 St,M,6,Subway,40.739864,-73.986599,Uptown & The Bronx,Downtown,1,,POINT (-73.986599 40.739864),36,61,6800,2001,"Census Tract 68, New York County, New York","list(list(c(-73.986849, -73.986366, -73.985879, -73.984078, -73.982462, -73.980859, -73.981312, -73.981762, -73.982211, -73.982665, -73.983147, -73.983632, -73.984082, -73.987302, -73.986849, 40.739522, 40.740187, 40.740853, 40.743326, 40.742645, 40.74197, 40.741351, 40.740733, 40.740115, 40.739497, 40.738832, 40.738165, 40.737546, 40.738903, 40.739522)))",8293,1845,7883,136962.0,1114,411,951,23709.0,46
36061006800,EL279X,ELE: EL279X - 404 - 28 St - Mezz C,404,404,404,633,IRT,Lexington Av,28 St,M,6,Subway,40.74307,-73.984264,Uptown & The Bronx,Downtown,2,Downtown only,POINT (-73.984264 40.74307),36,61,6800,1000,"Census Tract 68, New York County, New York","list(list(c(-73.986849, -73.986366, -73.985879, -73.984078, -73.982462, -73.980859, -73.981312, -73.981762, -73.982211, -73.982665, -73.983147, -73.983632, -73.984082, -73.987302, -73.986849, 40.739522, 40.740187, 40.740853, 40.743326, 40.742645, 40.74197, 40.741351, 40.740733, 40.740115, 40.739497, 40.738832, 40.738165, 40.737546, 40.738903, 40.739522)))",8293,1845,7883,136962.0,1114,411,951,23709.0,6
36061007100,EL334,ELE: EL334 - 167 - W 4 St-Wash Sq - Upper Brooklyn Bound Plat,167,167,167,D20,IND,6th Av - Culver,W 4 St-Wash Sq,M,B D F M,Subway,40.732338,-74.000495,Uptown - Queens,Downtown & Brooklyn,1,,POINT (-74.000495 40.732338),36,61,7100,5002,"Census Tract 71, New York County, New York","list(list(c(-74.002789, -74.001205, -74.001948, -74.001095, -74.000647, -74.000183, -73.999684, -73.99684, -73.997341, -73.997805, -73.998714, -73.999188, -73.999555, -74.000066, -74.000954, -74.002124, -74.002789, 40.733617, 40.733843, 40.736414, 40.736564, 40.73723, 40.737865, 40.738552, 40.737361, 40.736668, 40.736032, 40.734784, 40.734134, 40.733611, 40.732929, 40.731706, 40.732841, 40.733617)))",5384,1595,5091,176711.0,803,291,739,35837.0,98
36061007100,EL335,ELE: EL335 - 167 - W 4 St-Wash Sq - Upper Bronx Bound Plat,167,167,167,A32,IND,8th Av - Fulton St,W 4 St-Wash Sq,M,A C E,Subway,40.732338,-74.000495,Uptown - Queens,Downtown & Brooklyn,1,,POINT (-74.000495 40.732338),36,61,7100,5002,"Census Tract 71, New York County, New York","list(list(c(-74.002789, -74.001205, -74.001948, -74.001095, -74.000647, -74.000183, -73.999684, -73.99684, -73.997341, -73.997805, -73.998714, -73.999188, -73.999555, -74.000066, -74.000954, -74.002124, -74.002789, 40.733617, 40.733843, 40.736414, 40.736564, 40.73723, 40.737865, 40.738552, 40.737361, 40.736668, 40.736032, 40.734784, 40.734134, 40.733611, 40.732929, 40.731706, 40.732841, 40.733617)))",5384,1595,5091,176711.0,803,291,739,35837.0,72
36061007100,EL333,ELE: EL333 - 167 - W 4 St-Wash Sq - Outside Area,167,167,167,A32,IND,8th Av - Fulton St,W 4 St-Wash Sq,M,A C E,Subway,40.732338,-74.000495,Uptown - Queens,Downtown & Brooklyn,1,,POINT (-74.000495 40.732338),36,61,7100,5002,"Census Tract 71, New York County, New York","list(list(c(-74.002789, -74.001205, -74.001948, -74.001095, -74.000647, -74.000183, -73.999684, -73.99684, -73.997341, -73.997805, -73.998714, -73.999188, -73.999555, -74.000066, -74.000954, -74.002124, -74.002789, 40.733617, 40.733843, 40.736414, 40.736564, 40.73723, 40.737865, 40.738552, 40.737361, 40.736668, 40.736032, 40.734784, 40.734134, 40.733611, 40.732929, 40.731706, 40.732841, 40.733617)))",5384,1595,5091,176711.0,803,291,739,35837.0,144
36061008000,EL244,ELE: EL244 - 465 - Grand Central-42 St - Island Plat,465,465,610,723,IRT,Flushing,Grand Central-42 St,M,7,Subway,40.751431,-73.976041,Queens,34 St - Hudson Yards,1,,POINT (-73.976041 40.751431),36,61,8000,1000,"Census Tract 80, New York County, New York","list(list(c(-73.980404, -73.979954, -73.978607, -73.977677, -73.976048, -73.974449, -73.975835, -73.976288, -73.977188, -73.977636, -73.979238, -73.980853, -73.980404, 40.748366, 40.748985, 40.750842, 40.752119, 40.751441, 40.750766, 40.748863, 40.748245, 40.74701, 40.746392, 40.747068, 40.747751, 40.748366)))",5282,758,5058,148750.0,701,236,706,20570.0,87
36061008100,EL223,ELE: EL223 - 166 - 14 St - Bronx Bound Plat,166,166,618,A31,IND,8th Av - Fulton St,14 St,M,A C E,Subway,40.740893,-74.00169,Uptown - Queens,Downtown & Brooklyn,1,,POINT (-74.00169 40.740893),36,61,8100,5000,"Census Tract 81, New York County, New York","list(list(c(-74.002019, -74.001555, -74.000703, -73.997862, -73.995018, -73.995446, -73.995874, -73.996337, -73.99684, -73.999684, -74.002523, -74.002019, 40.740444, 40.74108, 40.742254, 40.741056, 40.73986, 40.739272, 40.738686, 40.738044, 40.737361, 40.738552, 40.739753, 40.740444)))",7318,2684,7212,144375.0,1122,825,1123,24960.0,60
36061008100,EL222,ELE: EL222 - 166 - 14 St - Brooklyn Bound Plat,166,166,618,A31,IND,8th Av - Fulton St,14 St,M,A C E,Subway,40.740893,-74.00169,Uptown - Queens,Downtown & Brooklyn,1,,POINT (-74.00169 40.740893),36,61,8100,5000,"Census Tract 81, New York County, New York","list(list(c(-74.002019, -74.001555, -74.000703, -73.997862, -73.995018, -73.995446, -73.995874, -73.996337, -73.99684, -73.999684, -74.002523, -74.002019, 40.740444, 40.74108, 40.742254, 40.741056, 40.73986, 40.739272, 40.738686, 40.738044, 40.737361, 40.738552, 40.739753, 40.740444)))",7318,2684,7212,144375.0,1122,825,1123,24960.0,60
36061008300,EL224,ELE: EL224 - 115 - 8 Av - Island Plat,115,115,618,L01,BMT,Canarsie,8 Av,M,L,Subway,40.739777,-74.002578,,Brooklyn,1,,POINT (-74.002578 40.739777),36,61,8300,2001,"Census Tract 83, New York County, New York","list(list(c(-74.007238, -74.006811, -74.006385, -74.003542, -74.000703, -74.001555, -74.002019, -74.002523, -74.005158, -74.005366, -74.008204, -74.007238, 40.74347, 40.744061, 40.744646, 40.743448, 40.742254, 40.74108, 40.740444, 40.739753, 40.740858, 40.740945, 40.742148, 40.74347)))",4073,1091,4016,56197.0,714,341,695,34272.0,65
36061008300,EL221,ELE: EL221 - 115 - 8 Av - Mezz A,115,115,618,L01,BMT,Canarsie,8 Av,M,L,Subway,40.739777,-74.002578,,Brooklyn,1,,POINT (-74.002578 40.739777),36,61,8300,2001,"Census Tract 83, New York County, New York","list(list(c(-74.007238, -74.006811, -74.006385, -74.003542, -74.000703, -74.001555, -74.002019, -74.002523, -74.005158, -74.005366, -74.008204, -74.007238, 40.74347, 40.744061, 40.744646, 40.743448, 40.742254, 40.74108, 40.740444, 40.739753, 40.740858, 40.740945, 40.742148, 40.74347)))",4073,1091,4016,56197.0,714,341,695,34272.0,50
36061009200,EL204,ELE: EL204 - 402 - Grand Central-42 St - Outside Area,402,402,610,631,IRT,Lexington Av,Grand Central-42 St,M,4 5 6,Subway,40.751776,-73.976848,Uptown & The Bronx,Downtown & Brooklyn,1,,POINT (-73.976848 40.751776),36,61,9200,2008,"Census Tract 92, New York County, New York","list(list(c(-73.977875, -73.976516, -73.974439, -73.97282, -73.972362, -73.97076, -73.971217, -73.972136, -73.972588, -73.973045, -73.973503, -73.973959, -73.974449, -73.976048, -73.977677, -73.97837, -73.977875, 40.753099, 40.754974, 40.756556, 40.75587, 40.756498, 40.755825, 40.755193, 40.753943, 40.753318, 40.752692, 40.752065, 40.751441, 40.750766, 40.751441, 40.752119, 40.752416, 40.753099)))",1541,291,1530,153661.0,295,107,292,41678.0,41
36061009200,EL206,ELE: EL206 - 402 - Grand Central-42 St - Bronx Bound Plat,402,402,610,631,IRT,Lexington Av,Grand Central-42 St,M,4 5 6,Subway,40.751776,-73.976848,Uptown & The Bronx,Downtown & Brooklyn,1,,POINT (-73.976848 40.751776),36,61,9200,2008,"Census Tract 92, New York County, New York","list(list(c(-73.977875, -73.976516, -73.974439, -73.97282, -73.972362, -73.97076, -73.971217, -73.972136, -73.972588, -73.973045, -73.973503, -73.973959, -73.974449, -73.976048, -73.977677, -73.97837, -73.977875, 40.753099, 40.754974, 40.756556, 40.75587, 40.756498, 40.755825, 40.755193, 40.753943, 40.753318, 40.752692, 40.752065, 40.751441, 40.750766, 40.751441, 40.752119, 40.752416, 40.753099)))",1541,291,1530,153661.0,295,107,292,41678.0,65
36061009200,EL296,ELE: EL296 - 402 - 42 St Grand Central - Location TBD,402,402,610,631,IRT,Lexington Av,Grand Central-42 St,M,4 5 6,Subway,40.751776,-73.976848,Uptown & The Bronx,Downtown & Brooklyn,1,,POINT (-73.976848 40.751776),36,61,9200,2008,"Census Tract 92, New York County, New York","list(list(c(-73.977875, -73.976516, -73.974439, -73.97282, -73.972362, -73.97076, -73.971217, -73.972136, -73.972588, -73.973045, -73.973503, -73.973959, -73.974449, -73.976048, -73.977677, -73.97837, -73.977875, 40.753099, 40.754974, 40.756556, 40.75587, 40.756498, 40.755825, 40.755193, 40.753943, 40.753318, 40.752692, 40.752065, 40.751441, 40.750766, 40.751441, 40.752119, 40.752416, 40.753099)))",1541,291,1530,153661.0,295,107,292,41678.0,72
36061009200,EL205,ELE: EL205 - 402 - Grand Central-42 St - Brooklyn Bound Plat,402,402,610,631,IRT,Lexington Av,Grand Central-42 St,M,4 5 6,Subway,40.751776,-73.976848,Uptown & The Bronx,Downtown & Brooklyn,1,,POINT (-73.976848 40.751776),36,61,9200,2008,"Census Tract 92, New York County, New York","list(list(c(-73.977875, -73.976516, -73.974439, -73.97282, -73.972362, -73.97076, -73.971217, -73.972136, -73.972588, -73.973045, -73.973503, -73.973959, -73.974449, -73.976048, -73.977677, -73.97837, -73.977875, 40.753099, 40.754974, 40.756556, 40.75587, 40.756498, 40.755825, 40.755193, 40.753943, 40.753318, 40.752692, 40.752065, 40.751441, 40.750766, 40.751441, 40.752119, 40.752416, 40.753099)))",1541,291,1530,153661.0,295,107,292,41678.0,45
36061009800,EL245,ELE: EL245 - 275 - Lexington Av/53 St - Island Plat,275,275,612,F11,IND,Queens Blvd,Lexington Av/53 St,M,E M,Subway,40.757552,-73.969055,Queens,Downtown & Brooklyn,1,,POINT (-73.969055 40.757552),36,61,9800,2000,"Census Tract 98, New York County, New York","list(list(c(-73.97076, -73.970313, -73.969394, -73.968936, -73.966702, -73.964325, -73.964786, -73.96524, -73.965696, -73.966157, -73.966616, -73.968978, -73.971217, -73.97076, 40.755825, 40.756453, 40.7577, 40.75833, 40.757381, 40.756381, 40.755756, 40.75513, 40.754505, 40.753878, 40.753244, 40.754251, 40.755193, 40.755825)))",7426,1180,7190,99657.0,1174,451,1152,30566.0,43
36061009800,EL203X,ELE: EL203X - 275 - Lexington Av/53 St - Outside Area,275,275,612,F11,IND,Queens Blvd,Lexington Av/53 St,M,E M,Subway,40.757552,-73.969055,Queens,Downtown & Brooklyn,1,,POINT (-73.969055 40.757552),36,61,9800,2000,"Census Tract 98, New York County, New York","list(list(c(-73.97076, -73.970313, -73.969394, -73.968936, -73.966702, -73.964325, -73.964786, -73.96524, -73.965696, -73.966157, -73.966616, -73.968978, -73.971217, -73.97076, 40.755825, 40.756453, 40.7577, 40.75833, 40.757381, 40.756381, 40.755756, 40.75513, 40.754505, 40.753878, 40.753244, 40.754251, 40.755193, 40.755825)))",7426,1180,7190,99657.0,1174,451,1152,30566.0,3
36061009903,EL601,ELE: EL601 - 471 - 34 St-Hudson Yards - Mezz A,471,471,471,726,IRT,Flushing,34 St-Hudson Yards,M,7,Subway,40.755882,-74.00191,Queens,,1,,POINT (-74.00191 40.755882),36,61,9903,2010,"Census Tract 99.03, New York County, New York","list(list(c(-74.014029, -74.0102349578362, -74.003826, -74.002843, -74.000067, -73.997233, -73.997306, -73.998208, -73.999143, -73.999633, -74.000975, -74.006646, -74.007205, -74.0142468610695, -74.014029, 40.757551, 40.7627469821657, 40.760133, 40.759686, 40.758403, 40.757209, 40.75711, 40.755869, 40.754585, 40.753918, 40.752055, 40.754451, 40.754682, 40.7566557470082, 40.757551)))",744,217,722,143011.0,144,77,145,82150.0,183
36061009903,EL603,ELE: EL603 - 471 - 34 St-Hudson Yards - Mezz A,471,471,471,726,IRT,Flushing,34 St-Hudson Yards,M,7,Subway,40.755882,-74.00191,Queens,,1,,POINT (-74.00191 40.755882),36,61,9903,2010,"Census Tract 99.03, New York County, New York","list(list(c(-74.014029, -74.0102349578362, -74.003826, -74.002843, -74.000067, -73.997233, -73.997306, -73.998208, -73.999143, -73.999633, -74.000975, -74.006646, -74.007205, -74.0142468610695, -74.014029, 40.757551, 40.7627469821657, 40.760133, 40.759686, 40.758403, 40.757209, 40.75711, 40.755869, 40.754585, 40.753918, 40.752055, 40.754451, 40.754682, 40.7566557470082, 40.757551)))",744,217,722,143011.0,144,77,145,82150.0,40
36061009903,EL602,ELE: EL602 - 471 - 34 St-Hudson Yards - Mezz A,471,471,471,726,IRT,Flushing,34 St-Hudson Yards,M,7,Subway,40.755882,-74.00191,Queens,,1,,POINT (-74.00191 40.755882),36,61,9903,2010,"Census Tract 99.03, New York County, New York","list(list(c(-74.014029, -74.0102349578362, -74.003826, -74.002843, -74.000067, -73.997233, -73.997306, -73.998208, -73.999143, -73.999633, -74.000975, -74.006646, -74.007205, -74.0142468610695, -74.014029, 40.757551, 40.7627469821657, 40.760133, 40.759686, 40.758403, 40.757209, 40.75711, 40.755869, 40.754585, 40.753918, 40.752055, 40.754451, 40.754682, 40.7566557470082, 40.757551)))",744,217,722,143011.0,144,77,145,82150.0,96
36061009903,EL600,ELE: EL600 - 471 - 34 St-Hudson Yards,471,471,471,726,IRT,Flushing,34 St-Hudson Yards,M,7,Subway,40.755882,-74.00191,Queens,,1,,POINT (-74.00191 40.755882),36,61,9903,2010,"Census Tract 99.03, New York County, New York","list(list(c(-74.014029, -74.0102349578362, -74.003826, -74.002843, -74.000067, -73.997233, -73.997306, -73.998208, -73.999143, -73.999633, -74.000975, -74.006646, -74.007205, -74.0142468610695, -74.014029, 40.757551, 40.7627469821657, 40.760133, 40.759686, 40.758403, 40.757209, 40.75711, 40.755869, 40.754585, 40.753918, 40.752055, 40.754451, 40.754682, 40.7566557470082, 40.757551)))",744,217,722,143011.0,144,77,145,82150.0,28
36061010000,EL201,ELE: EL201 - 401 - 51 St - Underpass,401,401,612,630,IRT,Lexington Av,51 St,M,6,Subway,40.757107,-73.97192,Uptown & The Bronx,Downtown,1,,POINT (-73.97192 40.757107),36,61,10000,2005,"Census Tract 100, New York County, New York","list(list(c(-73.974439, -73.972155, -73.971243, -73.969625, -73.968024, -73.968936, -73.969394, -73.970313, -73.97076, -73.972362, -73.97282, -73.974439, 40.756556, 40.759681, 40.760937, 40.760251, 40.759578, 40.75833, 40.7577, 40.756453, 40.755825, 40.756498, 40.75587, 40.756556)))",1747,323,1721,101406.0,377,125,377,55327.0,47
36061010000,EL202,ELE: EL202 - 401 - 51 St - Underpass,401,401,612,630,IRT,Lexington Av,51 St,M,6,Subway,40.757107,-73.97192,Uptown & The Bronx,Downtown,1,,POINT (-73.97192 40.757107),36,61,10000,2005,"Census Tract 100, New York County, New York","list(list(c(-73.974439, -73.972155, -73.971243, -73.969625, -73.968024, -73.968936, -73.969394, -73.970313, -73.97076, -73.972362, -73.97282, -73.974439, 40.756556, 40.759681, 40.760937, 40.760251, 40.759578, 40.75833, 40.7577, 40.756453, 40.755825, 40.756498, 40.75587, 40.756556)))",1747,323,1721,101406.0,377,125,377,55327.0,55
36061010100,EL212,ELE: EL212 - 012 - 34 St-Herald Sq - Queens Bound Plat,12,12,607,R17,BMT,Broadway - Brighton,34 St-Herald Sq,M,N Q R W,Subway,40.749567,-73.98795,Uptown & Queens,Downtown & Brooklyn,1,,POINT (-73.98795 40.749567),36,61,10100,1008,"Census Tract 101, New York County, New York","list(list(c(-73.994844, -73.993948, -73.993464, -73.990623, -73.98778, -73.989166, -73.989617, -73.992463, -73.995299, -73.994844, 40.750293, 40.751522, 40.75219, 40.750992, 40.749772, 40.747895, 40.747277, 40.748469, 40.749671, 40.750293)))",1683,548,1645,101500.0,570,134,569,33110.0,49
36061010100,EL618,ELE: EL618 - 318 - 34 St-Penn Station - Street to Concourse,318,318,318,128,IRT,Broadway - 7Av,34 St-Penn Station,M,1 2 3,Subway,40.750373,-73.991057,Uptown & The Bronx,Downtown & Brooklyn,1,,POINT (-73.991057 40.750373),36,61,10100,1000,"Census Tract 101, New York County, New York","list(list(c(-73.994844, -73.993948, -73.993464, -73.990623, -73.98778, -73.989166, -73.989617, -73.992463, -73.995299, -73.994844, 40.750293, 40.751522, 40.75219, 40.750992, 40.749772, 40.747895, 40.747277, 40.748469, 40.749671, 40.750293)))",1683,548,1645,101500.0,570,134,569,33110.0,46
36061010100,EL214,ELE: EL214 - 318 - 34 St-Penn Station - Bronx Bound Plat,318,318,318,128,IRT,Broadway - 7Av,34 St-Penn Station,M,1 2 3,Subway,40.750373,-73.991057,Uptown & The Bronx,Downtown & Brooklyn,1,,POINT (-73.991057 40.750373),36,61,10100,1000,"Census Tract 101, New York County, New York","list(list(c(-73.994844, -73.993948, -73.993464, -73.990623, -73.98778, -73.989166, -73.989617, -73.992463, -73.995299, -73.994844, 40.750293, 40.751522, 40.75219, 40.750992, 40.749772, 40.747895, 40.747277, 40.748469, 40.749671, 40.750293)))",1683,548,1645,101500.0,570,134,569,33110.0,33
36061010100,EL211,ELE: EL211 - 012 - 34 St-Herald Sq - Brooklyn Bound Plat,12,12,607,R17,BMT,Broadway - Brighton,34 St-Herald Sq,M,N Q R W,Subway,40.749567,-73.98795,Uptown & Queens,Downtown & Brooklyn,1,,POINT (-73.98795 40.749567),36,61,10100,1008,"Census Tract 101, New York County, New York","list(list(c(-73.994844, -73.993948, -73.993464, -73.990623, -73.98778, -73.989166, -73.989617, -73.992463, -73.995299, -73.994844, 40.750293, 40.751522, 40.75219, 40.750992, 40.749772, 40.747895, 40.747277, 40.748469, 40.749671, 40.750293)))",1683,548,1645,101500.0,570,134,569,33110.0,35
36061010100,EL210,ELE: EL210 - 227 - 34 St-Herald Sq - Bronx Bound Plat,227,227,607,D17,IND,6th Av - Culver,34 St-Herald Sq,M,B D F M,Subway,40.749719,-73.987823,Uptown & The Bronx - Queens,Downtown & Brooklyn,1,,POINT (-73.987823 40.749719),36,61,10100,1008,"Census Tract 101, New York County, New York","list(list(c(-73.994844, -73.993948, -73.993464, -73.990623, -73.98778, -73.989166, -73.989617, -73.992463, -73.995299, -73.994844, 40.750293, 40.751522, 40.75219, 40.750992, 40.749772, 40.747895, 40.747277, 40.748469, 40.749671, 40.750293)))",1683,548,1645,101500.0,570,134,569,33110.0,47
36061010100,EL213,ELE: EL213 - 012 - 34 St-Herald Sq - Outside Area,12,12,607,R17,BMT,Broadway - Brighton,34 St-Herald Sq,M,N Q R W,Subway,40.749567,-73.98795,Uptown & Queens,Downtown & Brooklyn,1,,POINT (-73.98795 40.749567),36,61,10100,1008,"Census Tract 101, New York County, New York","list(list(c(-73.994844, -73.993948, -73.993464, -73.990623, -73.98778, -73.989166, -73.989617, -73.992463, -73.995299, -73.994844, 40.750293, 40.751522, 40.75219, 40.750992, 40.749772, 40.747895, 40.747277, 40.748469, 40.749671, 40.750293)))",1683,548,1645,101500.0,570,134,569,33110.0,42
36061010100,EL215,ELE: EL215 - 318 - 34 St-Penn Station - Island Plat,318,318,318,128,IRT,Broadway - 7Av,34 St-Penn Station,M,1 2 3,Subway,40.750373,-73.991057,Uptown & The Bronx,Downtown & Brooklyn,1,,POINT (-73.991057 40.750373),36,61,10100,1000,"Census Tract 101, New York County, New York","list(list(c(-73.994844, -73.993948, -73.993464, -73.990623, -73.98778, -73.989166, -73.989617, -73.992463, -73.995299, -73.994844, 40.750293, 40.751522, 40.75219, 40.750992, 40.749772, 40.747895, 40.747277, 40.748469, 40.749671, 40.750293)))",1683,548,1645,101500.0,570,134,569,33110.0,41
36061010100,EL216,ELE: EL216 - 318 - 34 St-Penn Station - Brooklyn Bound Plat,318,318,318,128,IRT,Broadway - 7Av,34 St-Penn Station,M,1 2 3,Subway,40.750373,-73.991057,Uptown & The Bronx,Downtown & Brooklyn,1,,POINT (-73.991057 40.750373),36,61,10100,1000,"Census Tract 101, New York County, New York","list(list(c(-73.994844, -73.993948, -73.993464, -73.990623, -73.98778, -73.989166, -73.989617, -73.992463, -73.995299, -73.994844, 40.750293, 40.751522, 40.75219, 40.750992, 40.749772, 40.747895, 40.747277, 40.748469, 40.749671, 40.750293)))",1683,548,1645,101500.0,570,134,569,33110.0,35
